Date,Open,High,Low,Close,Adj Close,Volume
2018-08-15,0.276797,0.301744,0.276797,0.282005,0.282005,332432000
2018-08-16,0.282034,0.300958,0.278203,0.292436,0.292436,238219000
2018-08-17,0.292808,0.373619,0.292766,0.366676,0.366676,497206000
2018-08-18,0.363027,0.369954,0.317115,0.327100,0.327100,434332000
2018-08-19,0.327363,0.353079,0.321945,0.343978,0.343978,327300000
2018-08-20,0.344451,0.351689,0.317692,0.319283,0.319283,311144000
2018-08-21,0.318219,0.338100,0.316983,0.335177,0.335177,248735000
2018-08-22,0.334434,0.350122,0.316613,0.319803,0.319803,286845000
2018-08-23,0.319573,0.328813,0.319176,0.327709,0.327709,217578000
2018-08-24,0.327390,0.328584,0.318217,0.327606,0.327606,244571000
2018-08-25,0.327650,0.331530,0.324468,0.328230,0.328230,167363000
2018-08-26,0.328162,0.328327,0.320571,0.323776,0.323776,168718000
2018-08-27,0.323643,0.337781,0.323066,0.336903,0.336903,227284000
2018-08-28,0.337527,0.356798,0.334971,0.351837,0.351837,329550000
2018-08-29,0.350833,0.353745,0.341238,0.344803,0.344803,275908000
2018-08-30,0.344546,0.346640,0.325641,0.335444,0.335444,263925000
2018-08-31,0.335474,0.338988,0.328373,0.335332,0.335332,219139000
2018-09-01,0.335313,0.352657,0.334467,0.347721,0.347721,257267000
2018-09-02,0.347323,0.349541,0.338393,0.342523,0.342523,240907000
2018-09-03,0.343137,0.343684,0.334542,0.335961,0.335961,201147000
2018-09-04,0.335184,0.340320,0.330305,0.331652,0.331652,241419000
2018-09-05,0.331465,0.334100,0.283601,0.283601,0.283601,344488000
2018-09-06,0.283500,0.305327,0.276112,0.302710,0.302710,329763000
2018-09-07,0.301431,0.305307,0.287287,0.291435,0.291435,213961000
2018-09-08,0.291119,0.296207,0.273789,0.279333,0.279333,169208000
2018-09-09,0.278661,0.291261,0.274478,0.278680,0.278680,168991000
2018-09-10,0.280237,0.282113,0.263820,0.270321,0.270321,204958000
2018-09-11,0.270167,0.274917,0.255917,0.263710,0.263710,200330000
2018-09-12,0.263166,0.272626,0.255756,0.270087,0.270087,298449000
2018-09-13,0.270783,0.284655,0.267846,0.280583,0.280583,311799000
2018-09-14,0.281184,0.284941,0.273855,0.277159,0.277159,269029000
2018-09-15,0.277006,0.283564,0.276765,0.282008,0.282008,205361000
2018-09-16,0.281723,0.281846,0.276549,0.281166,0.281166,197009000
2018-09-17,0.281545,0.283361,0.268184,0.272251,0.272251,246489000
2018-09-18,0.271452,0.332653,0.271010,0.321860,0.321860,600216000
2018-09-19,0.320324,0.334734,0.313853,0.326053,0.326053,489609000
2018-09-20,0.326441,0.477467,0.322347,0.449918,0.449918,1291360000
2018-09-21,0.452836,0.769380,0.429052,0.561462,0.561462,4101490000
2018-09-22,0.565468,0.609112,0.495737,0.570798,0.570798,2411430000
2018-09-23,0.575220,0.595025,0.559651,0.570689,0.570689,1043970000
2018-09-24,0.570614,0.580377,0.489646,0.494712,0.494712,1034380000
2018-09-25,0.487622,0.546061,0.441519,0.526941,0.526941,1639680000
2018-09-26,0.520288,0.566711,0.491498,0.516308,0.516308,1821610000
2018-09-27,0.516478,0.550922,0.513967,0.541381,0.541381,824083000
2018-09-28,0.543030,0.548805,0.522197,0.539112,0.539112,718255000
2018-09-29,0.539412,0.587431,0.529954,0.571228,0.571228,1034370000
2018-09-30,0.568045,0.618702,0.564195,0.581572,0.581572,1329720000
2018-10-01,0.583511,0.602337,0.537349,0.576461,0.576461,1412800000
2018-10-02,0.577145,0.577145,0.518287,0.520837,0.520837,743705000
2018-10-03,0.517220,0.536097,0.512269,0.528162,0.528162,789229000
2018-10-04,0.528892,0.547161,0.526250,0.526606,0.526606,621615000
2018-10-05,0.527530,0.530432,0.510320,0.519026,0.519026,589636000
2018-10-06,0.519354,0.520882,0.470532,0.488082,0.488082,672167000
2018-10-07,0.490268,0.490268,0.469887,0.482039,0.482039,548645000
2018-10-08,0.484018,0.496593,0.479386,0.489751,0.489751,540832000
2018-10-09,0.490604,0.491133,0.471116,0.479857,0.479857,416867000
2018-10-10,0.479151,0.479151,0.459042,0.462387,0.462387,412207000
2018-10-11,0.461497,0.461497,0.381614,0.383130,0.383130,791202000
2018-10-12,0.379313,0.439544,0.378914,0.419115,0.419115,820154000
2018-10-13,0.416294,0.425624,0.414515,0.418878,0.418878,373875000
2018-10-14,0.418573,0.424992,0.401460,0.403286,0.403286,289195000
2018-10-15,0.401654,0.472133,0.396701,0.447316,0.447316,1041470000
2018-10-16,0.448066,0.470990,0.445319,0.470253,0.470253,605102000
2018-10-17,0.469701,0.478521,0.460343,0.468197,0.468197,526538000
2018-10-18,0.467653,0.474622,0.447294,0.457725,0.457725,476876000
2018-10-19,0.457344,0.460625,0.450369,0.454178,0.454178,303401000
2018-10-20,0.453936,0.461899,0.451070,0.459151,0.459151,277061000
2018-10-21,0.458863,0.463629,0.455411,0.456694,0.456694,262867000
2018-10-22,0.456089,0.458188,0.450583,0.453109,0.453109,249302000
2018-10-23,0.453070,0.471596,0.439644,0.462058,0.462058,445238000
2018-10-24,0.461505,0.467070,0.454497,0.457237,0.457237,295115000
2018-10-25,0.455780,0.462766,0.452681,0.458052,0.458052,273380000
2018-10-26,0.456961,0.460288,0.453618,0.459288,0.459288,235514000
2018-10-27,0.459176,0.460376,0.455284,0.456348,0.456348,211006000
2018-10-28,0.457169,0.463931,0.455456,0.462406,0.462406,280005000
2018-10-29,0.461598,0.462128,0.437057,0.441514,0.441514,341648000
2018-10-30,0.441968,0.448306,0.440880,0.444759,0.444759,245858000
2018-10-31,0.445268,0.450401,0.438760,0.448382,0.448382,367008000
2018-11-01,0.448620,0.456303,0.446069,0.455722,0.455722,346501000
2018-11-02,0.456506,0.461451,0.455729,0.458685,0.458685,401300000
2018-11-03,0.458899,0.459135,0.454453,0.455667,0.455667,275311000
2018-11-04,0.455225,0.470722,0.449935,0.462691,0.462691,429629000
2018-11-05,0.461444,0.497412,0.460769,0.497412,0.497412,556519000
2018-11-06,0.497102,0.560547,0.497102,0.549080,0.549080,1333160000
2018-11-07,0.549319,0.549319,0.524965,0.535707,0.535707,631230000
